Name,Employee ID,Service Center,Date,Gap Time,First Pro Number,First Pro HU,Second Pro Number,Second Pro HU
Gary Jennings,17112032,DAL,2023-08-01,25.07,1260741305,6,1369326066,3
Gary Jennings,17112032,DAL,2023-08-01,23.0,7325309059,6,4153127691,2
Gary Jennings,17112032,DAL,2023-08-01,32.08,5470822976,4,9161402550,2
Tracy Johnson,8933606,STX,2023-08-01,24.76,2868203516,1,3179475661,5
Tracy Johnson,8933606,STX,2023-08-01,24.49,7208325188,4,688166376,4
Tracy Johnson,8933606,STX,2023-08-01,30.0,1143848415,6,8321687096,1
Tracy Johnson,8933606,STX,2023-08-01,23.21,4324916791,8,1391837080,1
Sara Davis,40994287,FTW,2023-08-01,32.51,7156779661,3,7234598494,7
Sara Davis,40994287,FTW,2023-08-01,28.01,6919336983,1,800105494,4
Sara Davis,40994287,FTW,2023-08-01,21.49,8713719502,8,179398830,3
Sara Davis,40994287,FTW,2023-08-01,28.7,5808336497,6,5901773162,5
Sara Davis,40994287,FTW,2023-08-01,29.78,4956911550,7,2092758380,5
Sara Davis,40994287,FTW,2023-08-01,33.25,1580808818,6,9893458364,4
Michael Gonzales,94497229,DAL,2023-08-01,23.37,7929301463,3,3193527871,4
Michael Leach,87179195,STX,2023-08-01,28.11,8928880785,6,625513127,3
Michael Leach,87179195,STX,2023-08-01,25.13,687238497,4,8709393261,3
Michael Leach,87179195,STX,2023-08-01,21.32,9680559438,3,7844346338,1
Michael Leach,87179195,STX,2023-08-01,33.53,1952097680,5,2604697244,3
Michael Leach,87179195,STX,2023-08-01,31.89,7468327093,6,8283905114,7
Michael Leach,87179195,STX,2023-08-01,28.02,6539089787,8,2718753003,7
Michael Leach,87179195,STX,2023-08-01,24.75,2465125223,8,9800109295,3
Michael Leach,87179195,STX,2023-08-01,31.68,1530926846,8,8933121536,5
Mark Flowers,41639238,HOU,2023-08-01,24.69,3078680526,7,1579924280,5
Mark Flowers,41639238,HOU,2023-08-01,30.18,8902468826,1,9779471985,7
Janice Farmer,97058780,STX,2023-08-01,24.02,1926983364,5,742384010,4
Janice Farmer,97058780,STX,2023-08-01,20.61,5063646495,2,1484040139,5
Janice Farmer,97058780,STX,2023-08-01,20.25,2548647470,6,7530103583,7
Janice Farmer,97058780,STX,2023-08-01,23.24,924588576,6,6307242850,4
Janice Farmer,97058780,STX,2023-08-01,25.12,4669039699,4,8916362404,2
Janice Farmer,97058780,STX,2023-08-01,30.87,4966989167,8,1514008206,7
Elizabeth Stevenson,94871444,STX,2023-08-01,22.13,5050382269,6,6728402143,5
Elizabeth Stevenson,94871444,STX,2023-08-01,31.65,7077934350,8,7813716660,6
Elizabeth Stevenson,94871444,STX,2023-08-01,28.33,2406264685,8,7653065613,2
Elizabeth Stevenson,94871444,STX,2023-08-01,31.46,1955747886,3,86404167,3
Elizabeth Stevenson,94871444,STX,2023-08-01,30.12,9469171119,1,4476915230,8
Tanner Romero,34636635,SHV,2023-08-01,22.89,7642755503,7,9203194671,2
Tanner Romero,34636635,SHV,2023-08-01,23.46,459256769,5,4791088427,5
Tanner Romero,34636635,SHV,2023-08-01,26.65,6459300132,4,1082937651,1
Tanner Romero,34636635,SHV,2023-08-01,22.34,7407806556,1,4428024709,6
Tanner Romero,34636635,SHV,2023-08-01,27.28,7699808332,1,651477361,6
Tanner Romero,34636635,SHV,2023-08-01,24.16,5527047154,7,2962190931,6
Tanner Romero,34636635,SHV,2023-08-01,27.92,3333122059,5,827425965,2
Tanner Romero,34636635,SHV,2023-08-01,28.76,226473666,8,3227699468,5
Karen Wells,69335321,FTW,2023-08-01,21.14,3317804073,5,6377467004,7
Karen Wells,69335321,FTW,2023-08-01,22.16,262761822,8,2824608789,1
Karen Wells,69335321,FTW,2023-08-01,22.33,2541268450,4,6778229453,1
Karen Wells,69335321,FTW,2023-08-01,33.95,7469208848,5,1888476128,7
Erik Thompson,49016266,HOU,2023-08-01,25.78,2624765269,8,4846273909,7
Erik Thompson,49016266,HOU,2023-08-01,33.94,3691008337,5,973619529,4
Erik Thompson,49016266,HOU,2023-08-01,25.97,71441367,2,5827031619,8
Erik Thompson,49016266,HOU,2023-08-01,20.81,999968782,8,6963485220,5
Erik Thompson,49016266,HOU,2023-08-01,32.02,8313067542,6,7373354784,1
Rhonda Brooks,13604223,OKC,2023-08-01,32.46,5990118900,3,8356397333,4
Rhonda Brooks,13604223,OKC,2023-08-01,22.79,1681560841,8,3532716853,8
Rhonda Brooks,13604223,OKC,2023-08-01,31.42,5029110116,7,9780214725,1
Rhonda Brooks,13604223,OKC,2023-08-01,26.87,1989470002,3,373215776,5
Rhonda Brooks,13604223,OKC,2023-08-01,23.62,3730266492,4,73197974,1
Rhonda Brooks,13604223,OKC,2023-08-01,30.31,9317113602,6,6887128544,5
Rhonda Brooks,13604223,OKC,2023-08-01,32.17,4430149522,6,9582959783,8
Rhonda Brooks,13604223,OKC,2023-08-01,23.22,7862829877,2,8063861635,2
Brandon Harrell,33123179,SHV,2023-08-01,30.85,8700453624,7,4895716691,6
Brandon Harrell,33123179,SHV,2023-08-01,26.63,4129721320,2,9703208686,7
Brandon Harrell,33123179,SHV,2023-08-01,26.09,8180037180,5,6469562190,5
Brandon Harrell,33123179,SHV,2023-08-01,33.91,486797634,7,5562528202,8
Brandon Harrell,33123179,SHV,2023-08-01,32.29,4103619041,8,5436186156,6
Brandon Harrell,33123179,SHV,2023-08-01,24.85,841712755,5,4028112413,1
Brandon Harrell,33123179,SHV,2023-08-01,23.67,8278940909,1,9882172813,8
Brandon Harrell,33123179,SHV,2023-08-01,33.52,8998314777,1,2139657676,7
Caitlin George,47685118,HOU,2023-08-01,29.91,8453878980,4,2834312960,6
Eric Jackson,53018010,SHV,2023-08-01,34.42,6119634837,2,4050355768,6
Thomas Cummings,57246918,FTW,2023-08-01,33.21,3966863580,5,6998909646,1
Thomas Cummings,57246918,FTW,2023-08-01,29.15,9771348627,5,4199614427,8
Thomas Cummings,57246918,FTW,2023-08-01,26.3,1140818104,4,1806016286,7
Thomas Cummings,57246918,FTW,2023-08-01,28.63,6195409396,2,8456312276,4
Thomas Cummings,57246918,FTW,2023-08-01,29.88,825265171,2,8994123931,1
Thomas Cummings,57246918,FTW,2023-08-01,25.31,2438406833,2,8996083782,5
Thomas Cummings,57246918,FTW,2023-08-01,26.05,5613366725,5,5755837325,3
Thomas Cummings,57246918,FTW,2023-08-01,32.12,3059143745,1,1271533507,2
Heather Fuller,16604091,STX,2023-08-01,32.85,3626696632,4,4971330338,5
Heather Fuller,16604091,STX,2023-08-01,30.52,2845284075,8,1527938179,8
Heather Fuller,16604091,STX,2023-08-01,25.98,8151310158,6,1279791843,2
Jimmy Ruiz,63589781,SHV,2023-08-01,32.69,7785781610,3,3977966618,7
Jimmy Ruiz,63589781,SHV,2023-08-01,31.91,3761169609,2,1263515600,5
Jimmy Ruiz,63589781,SHV,2023-08-01,28.97,7113507497,8,8679135869,8
Jimmy Ruiz,63589781,SHV,2023-08-01,32.09,6645282755,6,724590509,8
Jimmy Ruiz,63589781,SHV,2023-08-01,26.04,4236365109,3,2195488345,2
Jimmy Ruiz,63589781,SHV,2023-08-01,30.37,4569329974,2,5023501944,5
Jimmy Ruiz,63589781,SHV,2023-08-01,22.15,5190958617,2,6401752907,5
Veronica Powell,36801459,OKC,2023-08-01,28.23,8170762785,5,1991677574,1
Veronica Powell,36801459,OKC,2023-08-01,26.41,8053861297,2,4484648235,5
Veronica Powell,36801459,OKC,2023-08-01,28.41,9845120551,7,8121669717,1
Veronica Powell,36801459,OKC,2023-08-01,32.43,9433588029,6,9296103237,8
Veronica Powell,36801459,OKC,2023-08-01,25.3,7949848626,7,2465528659,8
Veronica Powell,36801459,OKC,2023-08-01,26.0,1200375636,7,735392769,7
Veronica Powell,36801459,OKC,2023-08-01,28.95,4091853442,4,7881383914,1
Wanda Stanton,4154277,STX,2023-08-01,24.54,8961920743,7,490363518,1
Wanda Stanton,4154277,STX,2023-08-01,20.13,6555195412,5,2643556348,8
Wanda Stanton,4154277,STX,2023-08-01,29.8,1900901648,2,3506945933,8
Wanda Stanton,4154277,STX,2023-08-01,29.17,9918428399,2,8819546536,7
Wanda Stanton,4154277,STX,2023-08-01,32.45,4338237136,8,8593924341,7
Wanda Stanton,4154277,STX,2023-08-01,20.65,7006613585,6,4429985307,4
Wanda Stanton,4154277,STX,2023-08-01,27.4,4319129944,2,717837797,5
Tami Cooke,14858504,DAL,2023-08-01,33.51,9381989974,4,9080650446,2
Tami Cooke,14858504,DAL,2023-08-01,20.42,3797464631,7,9164952633,3
Tami Cooke,14858504,DAL,2023-08-01,32.26,6716504992,3,1662076990,8
Tami Cooke,14858504,DAL,2023-08-01,29.08,8152520910,3,38452899,5
Tami Cooke,14858504,DAL,2023-08-01,29.85,8909417213,2,6412998297,2
Tami Cooke,14858504,DAL,2023-08-01,23.74,8155764863,4,9745104997,4
Tami Cooke,14858504,DAL,2023-08-01,23.51,3017902690,6,2132247107,4
Tami Cooke,14858504,DAL,2023-08-01,25.49,4123751264,8,3112959793,1
Lori Glover,31638930,FTW,2023-08-01,26.48,3532600375,2,2405762422,8
Lori Glover,31638930,FTW,2023-08-01,28.71,6374409427,2,3930228852,2
Lori Glover,31638930,FTW,2023-08-01,29.5,4013582254,4,5453072551,3
Lori Glover,31638930,FTW,2023-08-01,20.6,5621640015,1,121990939,4
Lori Glover,31638930,FTW,2023-08-01,26.33,1840916294,5,3845029505,4
Lori Glover,31638930,FTW,2023-08-01,25.16,3024910455,7,1554813120,8
Lori Glover,31638930,FTW,2023-08-01,26.99,9193306291,4,2253946842,1
Lori Glover,31638930,FTW,2023-08-01,25.04,4567705558,7,5796995802,7
Cassandra Mckinney,6676986,FTW,2023-08-01,24.85,7837850753,5,6866499680,8
Cassandra Mckinney,6676986,FTW,2023-08-01,29.7,1425861356,2,6088793941,1
Cassandra Mckinney,6676986,FTW,2023-08-01,34.04,2153961468,7,2817562407,5
Cassandra Mckinney,6676986,FTW,2023-08-01,31.33,3215483893,7,1539389800,7
Cassandra Mckinney,6676986,FTW,2023-08-01,24.49,1220761685,3,485194905,7
Stephanie Williams,94908655,STX,2023-08-01,26.17,8765319499,6,3780601217,1
Stephanie Williams,94908655,STX,2023-08-01,27.73,9549615042,7,8337991460,4
Stephanie Williams,94908655,STX,2023-08-01,24.27,639527036,4,9990263478,5
Sean Jensen,35869513,OKC,2023-08-01,23.55,2444976447,3,5715144181,8
Sean Jensen,35869513,OKC,2023-08-01,32.01,6030076834,4,2332606590,3
Sean Jensen,35869513,OKC,2023-08-01,24.05,5235235321,6,2166238985,4
Sean Jensen,35869513,OKC,2023-08-01,25.43,7456782655,7,9066015578,8
Sean Jensen,35869513,OKC,2023-08-01,23.34,1250125378,6,1190729505,1
Sean Jensen,35869513,OKC,2023-08-01,22.54,2445966476,3,2536994689,1
Vicki Lucas,12893340,DAL,2023-08-01,29.84,7382749007,5,7195878162,6
Chris Strong,75702629,HOU,2023-08-01,32.86,4554477450,3,5119942486,7
Chris Strong,75702629,HOU,2023-08-01,25.9,1498062828,3,3329991170,5
Melody Morris,47601713,STX,2023-08-01,24.0,277229492,8,7923155588,5
Melody Morris,47601713,STX,2023-08-01,27.37,8570970352,4,1401278703,7
Brent Farmer,88724736,HOU,2023-08-01,34.81,1297549591,1,9257375012,6
Brent Farmer,88724736,HOU,2023-08-01,30.88,382785760,6,6561414709,3
Brent Farmer,88724736,HOU,2023-08-01,29.06,275429870,1,667224884,3
Brent Farmer,88724736,HOU,2023-08-01,22.32,1982019706,1,9196192631,1
Brent Farmer,88724736,HOU,2023-08-01,22.39,4850519286,4,5693206182,8
Brent Farmer,88724736,HOU,2023-08-01,22.67,2990992736,4,7245931255,7
Brent Farmer,88724736,HOU,2023-08-01,21.29,7529100684,4,9488267779,3
Kaitlyn Riley,59208620,FTW,2023-08-01,21.35,670242626,7,3890121775,6
Kaitlyn Riley,59208620,FTW,2023-08-01,32.34,6781002017,8,1415706434,7
Kaitlyn Riley,59208620,FTW,2023-08-01,21.5,816013415,4,8765550420,7
Kaitlyn Riley,59208620,FTW,2023-08-01,25.28,9363343718,4,3317166503,1
Kaitlyn Riley,59208620,FTW,2023-08-01,30.68,6830994467,3,9590943145,2
Kaitlyn Riley,59208620,FTW,2023-08-01,31.97,5619463606,4,4544279148,6
Kaitlyn Riley,59208620,FTW,2023-08-01,23.05,812760553,3,2696080032,7
Kaitlyn Riley,59208620,FTW,2023-08-01,21.11,7131412720,1,9647596808,5
Hunter Woods,75028321,DAL,2023-08-01,27.24,8887668755,5,6750645629,4
Hunter Woods,75028321,DAL,2023-08-01,24.39,138243172,3,7592226238,1
Hunter Woods,75028321,DAL,2023-08-01,25.76,374583415,1,8662718538,7
Hunter Woods,75028321,DAL,2023-08-01,23.08,3424119657,4,5350881470,2
Hunter Woods,75028321,DAL,2023-08-01,26.78,5537557013,1,1195699741,8
Hunter Woods,75028321,DAL,2023-08-01,27.78,9310318771,8,4420944324,2
Hunter Woods,75028321,DAL,2023-08-01,25.66,9888145093,5,8058422396,2
Jared Brown,52539361,FTW,2023-08-01,30.59,8823597196,8,3355147561,1
Jared Brown,52539361,FTW,2023-08-01,22.0,4829477420,4,88850393,3
Jared Brown,52539361,FTW,2023-08-01,32.89,5806664036,4,1729388976,2
Jared Brown,52539361,FTW,2023-08-01,28.12,1076715214,7,1353956927,4
Tammy Martinez,70842924,DAL,2023-08-01,30.03,7668310063,6,1701554310,1
Tammy Martinez,70842924,DAL,2023-08-01,24.17,451783830,6,4586227110,7
Tammy Martinez,70842924,DAL,2023-08-01,29.98,9454644352,4,4225509800,8
Amy Griffin,18363974,FTW,2023-08-01,20.45,3424290286,3,376213702,3
Amy Griffin,18363974,FTW,2023-08-01,33.19,6150524384,1,1127761022,1
Amy Griffin,18363974,FTW,2023-08-01,22.83,1801997601,7,3317499379,5
Amy Griffin,18363974,FTW,2023-08-01,22.9,4189455709,3,1151683319,7
Amy Griffin,18363974,FTW,2023-08-01,32.71,2890422534,7,87336912,5
Amy Griffin,18363974,FTW,2023-08-01,33.32,7706361470,7,5872297063,1
Susan Carlson,16135607,OKC,2023-08-01,28.17,4893983899,1,6056455285,1
Susan Carlson,16135607,OKC,2023-08-01,24.57,8259834591,4,451894678,3
Susan Carlson,16135607,OKC,2023-08-01,28.02,8238364171,1,38635269,1
Susan Carlson,16135607,OKC,2023-08-01,29.79,3707484418,5,5394689032,1
Susan Carlson,16135607,OKC,2023-08-01,28.23,8164795756,8,2007682815,1
Susan Carlson,16135607,OKC,2023-08-01,29.08,4002405302,4,4617315960,3
Susan Carlson,16135607,OKC,2023-08-01,34.9,8376261318,1,2476613280,8
Jacob Mccormick,72130366,SHV,2023-08-01,28.66,2282923575,2,8271059236,1
Jacob Mccormick,72130366,SHV,2023-08-01,20.76,5748907885,6,1580415028,8
Jacob Mccormick,72130366,SHV,2023-08-01,27.96,7198428699,7,3448393038,1
Jacob Mccormick,72130366,SHV,2023-08-01,23.56,3136402551,7,4238018157,8
Jacob Mccormick,72130366,SHV,2023-08-01,34.87,6186032255,6,6202854678,6
Jacob Mccormick,72130366,SHV,2023-08-01,33.92,1761112357,7,353843236,1
Timothy Doyle,7543154,FTW,2023-08-01,21.59,443220754,6,1997121115,2
Timothy Doyle,7543154,FTW,2023-08-01,32.54,8843014704,3,4321482275,4
Timothy Doyle,7543154,FTW,2023-08-01,21.14,6739354075,2,8885472047,2
Timothy Doyle,7543154,FTW,2023-08-01,25.65,8590786249,3,817496050,1
Timothy Doyle,7543154,FTW,2023-08-01,30.13,1464726472,7,8022016234,4
Timothy Doyle,7543154,FTW,2023-08-01,24.86,2284311073,4,5484551447,7
Timothy Doyle,7543154,FTW,2023-08-01,27.15,7627916829,2,1829628187,3
Alexandria Bass,21931263,SHV,2023-08-01,34.55,3881725507,4,8147431754,1
Alexandria Bass,21931263,SHV,2023-08-01,28.63,2288424920,7,2118891309,5
Alexandria Bass,21931263,SHV,2023-08-01,21.33,7849229052,4,3931177064,5
Alexandria Bass,21931263,SHV,2023-08-01,28.85,7277621779,5,6925117934,5
Alexandria Bass,21931263,SHV,2023-08-01,28.47,4379076312,4,8249944101,6
Monique Davis,39583203,STX,2023-08-01,27.44,6528330427,5,6788202530,3
Monique Davis,39583203,STX,2023-08-01,31.76,9157670590,8,3513570472,2
Monique Davis,39583203,STX,2023-08-01,21.95,8855489397,3,5493093065,7
Monique Davis,39583203,STX,2023-08-01,25.53,2043394750,4,6003555087,5
Monique Davis,39583203,STX,2023-08-01,32.0,4819105309,6,7432929421,8
Monique Davis,39583203,STX,2023-08-01,22.05,9858159000,2,962998997,4
James Rhodes,91962453,FTW,2023-08-01,28.02,262611409,4,8285249154,6
James Rhodes,91962453,FTW,2023-08-01,20.81,3347883583,3,2156779336,6
James Rhodes,91962453,FTW,2023-08-01,29.14,9689810621,4,1811573683,1
James Rhodes,91962453,FTW,2023-08-01,29.38,3247051990,2,2130698828,5
James Rhodes,91962453,FTW,2023-08-01,24.72,5625444548,7,9271049747,8
James Rhodes,91962453,FTW,2023-08-01,20.67,7279329488,7,5502506170,3
Matthew Sanchez,96730712,FTW,2023-08-01,27.77,4877199415,7,5311673476,7
Matthew Sanchez,96730712,FTW,2023-08-01,28.98,844135856,1,617060186,6
Matthew Sanchez,96730712,FTW,2023-08-01,30.07,1618501487,6,163268736,1
Matthew Sanchez,96730712,FTW,2023-08-01,25.69,7147078627,5,1355582097,2
Matthew Sanchez,96730712,FTW,2023-08-01,21.35,4762209668,6,2228081220,3
Seth Tran,26028559,SHV,2023-08-01,31.9,6447391144,1,4191048174,1
Seth Tran,26028559,SHV,2023-08-01,30.13,4658597526,3,4527908786,4
Seth Tran,26028559,SHV,2023-08-01,28.67,8788093420,6,8385863290,1
Jacob Taylor,82557048,SHV,2023-08-01,30.54,8620331236,5,8386381152,3
Jacob Taylor,82557048,SHV,2023-08-01,23.25,599563405,5,1869188860,2
Jacob Taylor,82557048,SHV,2023-08-01,29.34,5006466493,5,220650183,3
Jacob Taylor,82557048,SHV,2023-08-01,21.22,7217836258,5,8149656414,6
Jacob Taylor,82557048,SHV,2023-08-01,34.39,3255130280,3,7368302621,2
Jacob Taylor,82557048,SHV,2023-08-01,30.49,6068505377,6,2315605783,2
Jacob Taylor,82557048,SHV,2023-08-01,34.81,6434307217,5,7674271644,7
David West,97218182,FTW,2023-08-01,34.54,3036954479,6,8214009963,3
David West,97218182,FTW,2023-08-01,34.55,1185083359,3,520511598,4
David West,97218182,FTW,2023-08-01,29.81,9448712305,2,1575061588,7
David West,97218182,FTW,2023-08-01,29.58,9996552054,5,6787824147,5
David West,97218182,FTW,2023-08-01,30.5,4471494134,6,6589078607,3
Christina Hernandez,73867417,OKC,2023-08-01,21.86,515481439,7,8958935428,6
Christina Hernandez,73867417,OKC,2023-08-01,34.97,4223799153,8,3277720340,5
James Montoya,80808297,SHV,2023-08-01,22.88,3583595088,4,9903961758,5
James Cook,28080912,HOU,2023-08-01,28.71,4195034923,2,7387890209,7
James Cook,28080912,HOU,2023-08-01,32.29,357346344,1,7781384668,4
James Cook,28080912,HOU,2023-08-01,28.28,2674082956,8,793664602,6
James Cook,28080912,HOU,2023-08-01,32.44,4751074390,8,7359062046,7
James Cook,28080912,HOU,2023-08-01,20.04,8928406001,2,799010532,1
James Cook,28080912,HOU,2023-08-01,28.76,8176806550,6,428258886,8
Lisa Cox,85448011,OKC,2023-08-01,24.96,1673289470,8,6758025174,4
James Thompson,54275980,SHV,2023-08-01,29.05,1394460178,6,7009604953,7
James Thompson,54275980,SHV,2023-08-01,31.31,2939534867,4,2453059600,4
James Thompson,54275980,SHV,2023-08-01,27.23,7350957022,6,4311535741,2
James Thompson,54275980,SHV,2023-08-01,33.67,9992016270,6,4147693465,2
James Thompson,54275980,SHV,2023-08-01,20.5,5029973753,8,7974734098,4
James Thompson,54275980,SHV,2023-08-01,29.51,8615483911,5,9058808630,7
James Thompson,54275980,SHV,2023-08-01,23.6,4039815433,1,3748620294,1
James Thompson,54275980,SHV,2023-08-01,27.12,1102163430,5,6521136875,3
Brandy Miller,17426573,DAL,2023-08-01,22.56,2575682430,5,8871645921,2
Brandy Miller,17426573,DAL,2023-08-01,32.58,1922084861,2,5692281745,4
Brandy Miller,17426573,DAL,2023-08-01,31.31,3346068503,3,5294785981,8
Brandy Miller,17426573,DAL,2023-08-01,32.53,5338642128,5,9428683668,1
Brandy Miller,17426573,DAL,2023-08-01,30.24,237673342,3,8050321386,3
Matthew Smith,33080142,STX,2023-08-01,22.07,1264276059,1,4457444509,1
Matthew Smith,33080142,STX,2023-08-01,34.87,5310975662,1,3609196293,3
Matthew Smith,33080142,STX,2023-08-01,32.49,9099837568,3,2533547746,5
Matthew Smith,33080142,STX,2023-08-01,23.3,2776853212,4,4505265592,4
Matthew Smith,33080142,STX,2023-08-01,24.86,5813497983,4,4592962156,5
Matthew Smith,33080142,STX,2023-08-01,34.66,4709841399,5,2676603318,6
Matthew Smith,33080142,STX,2023-08-01,24.26,4899953366,8,6268509060,1
Jeffrey Smith,83152142,STX,2023-08-01,30.69,1032801937,2,6528651308,3
Jeffrey Smith,83152142,STX,2023-08-01,24.42,5712021783,8,4825319711,1
Jeffrey Smith,83152142,STX,2023-08-01,32.15,2306462782,2,5145075463,8
Sean Robertson,63184988,HOU,2023-08-01,25.25,4212499404,2,794939499,3
Sean Robertson,63184988,HOU,2023-08-01,32.26,2483914867,7,8604767050,6
Tammy Harris,75592235,STX,2023-08-01,24.29,55768375,7,851816270,8
Victoria Carlson,64573636,STX,2023-08-01,31.05,2516075902,1,5928830747,4
Victoria Carlson,64573636,STX,2023-08-01,29.42,4920497695,4,6800656730,2
Victoria Carlson,64573636,STX,2023-08-01,22.82,6229453533,2,7467813925,5
Ryan Brown,56185271,FTW,2023-08-01,20.78,3792249325,3,8038994784,2
Ryan Brown,56185271,FTW,2023-08-01,23.46,2839987571,3,8227272711,5
Ryan Brown,56185271,FTW,2023-08-01,24.62,7658489311,4,2370063862,2
Benjamin Stephens,34036186,DAL,2023-08-01,20.82,4711507728,2,6330279281,6
Benjamin Stephens,34036186,DAL,2023-08-01,22.22,4824552953,6,1077277111,1
Douglas Nelson,7837865,OKC,2023-08-01,23.14,5182612116,5,4139717901,2
Douglas Nelson,7837865,OKC,2023-08-01,33.7,1228127290,3,5241038223,4
Douglas Nelson,7837865,OKC,2023-08-01,21.29,3072890393,1,1276369466,1
Douglas Nelson,7837865,OKC,2023-08-01,33.51,3392868551,2,8241956651,1
Douglas Nelson,7837865,OKC,2023-08-01,32.91,9251381799,8,2879977626,4
Monica Saunders,77624219,STX,2023-08-01,22.05,1668613533,2,4472922296,1
Monica Saunders,77624219,STX,2023-08-01,22.08,1328139334,5,6170515685,2
Monica Saunders,77624219,STX,2023-08-01,29.14,1142827777,2,13456438,3
Monica Saunders,77624219,STX,2023-08-01,28.78,3261289562,1,9092062052,2
Monica Saunders,77624219,STX,2023-08-01,31.36,1939289270,3,3231230851,7
Monica Saunders,77624219,STX,2023-08-01,31.76,2240578031,2,7993531001,1
Anne French,35660979,DAL,2023-08-01,23.68,1532167400,6,1734565732,2
Anne French,35660979,DAL,2023-08-01,33.37,7160312172,5,8002886236,6
Anne French,35660979,DAL,2023-08-01,23.25,383268976,5,1421702130,4
Anne French,35660979,DAL,2023-08-01,23.01,4973903250,3,3579114638,7
Anne French,35660979,DAL,2023-08-01,20.06,3002975205,5,2064411999,4
Anne French,35660979,DAL,2023-08-01,31.83,2308339772,2,3136545300,4
Anne French,35660979,DAL,2023-08-01,24.09,2253573948,3,8594020846,1
Anne French,35660979,DAL,2023-08-01,25.32,8312538642,7,2925308309,3
Brian Fisher,76391571,DAL,2023-08-01,30.49,6673384288,7,1006640381,6
Brian Fisher,76391571,DAL,2023-08-01,28.92,1087527303,4,6964698204,3
Brian Fisher,76391571,DAL,2023-08-01,34.24,1731237570,1,2466651413,8
Douglas Nichols,77270999,SHV,2023-08-02,21.35,2337018026,2,5956986839,5
Douglas Nichols,77270999,SHV,2023-08-02,23.63,2469286769,7,898155956,4
Douglas Nichols,77270999,SHV,2023-08-02,27.04,3720125447,3,1788486440,4
